0 0 0 -1  鬼0 无将 胡了
0 2 0 1111  鬼2 无将 胡东胡南胡西胡北
0 2 1 -1  鬼2 有将 胡了
0 4 1 1111  鬼4 有将 胡东胡南胡西胡北
0 1 1 1111  鬼1 有将 胡东胡南胡西胡北
0 3 0 -1  鬼3 无将 胡了
2203 1 1 -1 东东南南北北北 鬼1 有将 胡了
3221 2 1 1111 东东东南南西西北 鬼2 有将 胡东胡南胡西胡北
3221 4 0 -1 东东东南南西西北 鬼4 无将 胡了
2203 3 1 1111 东东南南北北北 鬼3 有将 胡东胡南胡西胡北
3221 1 0 -1 东东东南南西西北 鬼1 无将 胡了
3221 3 0 1111 东东东南南西西北 鬼3 无将 胡东胡南胡西胡北
3221 3 1 -1 东东东南南西西北 鬼3 有将 胡了
3224 0 0 1110 东东东南南西西北北北北 鬼0 无将 胡东胡南胡西
3224 0 1 -1 东东东南南西西北北北北 鬼0 有将 胡了
3224 2 1 1110 东东东南南西西北北北北 鬼2 有将 胡东胡南胡西
3224 1 0 -1 东东东南南西西北北北北 鬼1 无将 胡了
3224 3 0 1110 东东东南南西西北北北北 鬼3 无将 胡东胡南胡西
3224 3 1 -1 东东东南南西西北北北北 鬼3 有将 胡了
3230 0 0 101 东东东南南西西西 鬼0 无将 胡南胡北
3230 0 1 -1 东东东南南西西西 鬼0 有将 胡了
3230 2 1 1111 东东东南南西西西 鬼2 有将 胡东胡南胡西胡北
3230 4 0 -1 东东东南南西西西 鬼4 无将 胡了
3230 1 0 -1 东东东南南西西西 鬼1 无将 胡了
3230 3 0 1111 东东东南南西西西 鬼3 无将 胡东胡南胡西胡北
3230 3 1 -1 东东东南南西西西 鬼3 有将 胡了
2204 0 0 10 东东南南北北北北 鬼0 无将 胡西
2204 0 1 -1 东东南南北北北北 鬼0 有将 胡了
2204 2 1 1110 东东南南北北北北 鬼2 有将 胡东胡南胡西
2204 4 0 -1 东东南南北北北北 鬼4 无将 胡了
2210 0 0 11 东东南南西 鬼0 无将 胡西胡北
2210 2 1 1111 东东南南西 鬼2 有将 胡东胡南胡西胡北
2204 1 0 -1 东东南南北北北北 鬼1 无将 胡了
2210 4 0 -1 东东南南西 鬼4 无将 胡了
2204 3 0 1110 东东南南北北北北 鬼3 无将 胡东胡南胡西
2210 1 0 -1 东东南南西 鬼1 无将 胡了
2204 3 1 -1 东东南南北北北北 鬼3 有将 胡了
2210 3 0 1111 东东南南西 鬼3 无将 胡东胡南胡西胡北
2210 3 1 -1 东东南南西 鬼3 有将 胡了
3222 0 0 -1 东东东南南西西北北 鬼0 无将 胡了
3222 2 0 1111 东东东南南西西北北 鬼2 无将 胡东胡南胡西胡北
3222 2 1 -1 东东东南南西西北北 鬼2 有将 胡了
3222 4 1 1111 东东东南南西西北北 鬼4 有将 胡东胡南胡西胡北
3222 1 1 1111 东东东南南西西北北 鬼1 有将 胡东胡南胡西胡北
3222 3 0 -1 东东东南南西西北北 鬼3 无将 胡了
3234 0 0 -1 东东东南南西西西北北北北 鬼0 无将 胡了
3234 2 0 1110 东东东南南西西西北北北北 鬼2 无将 胡东胡南胡西
3234 2 1 -1 东东东南南西西西北北北北 鬼2 有将 胡了
3234 1 1 1110 东东东南南西西西北北北北 鬼1 有将 胡东胡南胡西
3223 0 1 1111 东东东南南西西北北北 鬼0 有将 胡东胡南胡西胡北
3223 2 0 -1 东东东南南西西北北北 鬼2 无将 胡了
3223 4 0 1111 东东东南南西西北北北 鬼4 无将 胡东胡南胡西胡北
3223 4 1 -1 东东东南南西西北北北 鬼4 有将 胡了
3223 1 0 1111 东东东南南西西北北北 鬼1 无将 胡东胡南胡西胡北
3223 1 1 -1 东东东南南西西北北北 鬼1 有将 胡了
3223 3 1 1111 东东东南南西西北北北 鬼3 有将 胡东胡南胡西胡北
2211 0 0 -1 东东南南西北 鬼0 无将 胡了
2211 2 0 1111 东东南南西北 鬼2 无将 胡东胡南胡西胡北
2211 2 1 -1 东东南南西北 鬼2 有将 胡了
2211 4 1 1111 东东南南西北 鬼4 有将 胡东胡南胡西胡北
2211 1 1 1111 东东南南西北 鬼1 有将 胡东胡南胡西胡北
2211 3 0 -1 东东南南西北 鬼3 无将 胡了
3231 0 0 -1 东东东南南西西西北 鬼0 无将 胡了
3231 2 0 1111 东东东南南西西西北 鬼2 无将 胡东胡南胡西胡北
3231 2 1 -1 东东东南南西西西北 鬼2 有将 胡了
3231 4 1 1111 东东东南南西西西北 鬼4 有将 胡东胡南胡西胡北
3231 1 1 1111 东东东南南西西西北 鬼1 有将 胡东胡南胡西胡北
3231 3 0 -1 东东东南南西西西北 鬼3 无将 胡了
2213 0 0 1111 东东南南西北北北 鬼0 无将 胡东胡南胡西胡北
2213 0 1 -1 东东南南西北北北 鬼0 有将 胡了
2213 2 1 1111 东东南南西北北北 鬼2 有将 胡东胡南胡西胡北
2213 4 0 -1 东东南南西北北北 鬼4 无将 胡了
2213 1 0 -1 东东南南西北北北 鬼1 无将 胡了
2213 3 0 1111 东东南南西北北北 鬼3 无将 胡东胡南胡西胡北
2213 3 1 -1 东东南南西北北北 鬼3 有将 胡了
2212 0 1 1111 东东南南西北北 鬼0 有将 胡东胡南胡西胡北
2212 2 0 -1 东东南南西北北 鬼2 无将 胡了
2212 4 0 1111 东东南南西北北 鬼4 无将 胡东胡南胡西胡北
2212 4 1 -1 东东南南西北北 鬼4 有将 胡了
2212 1 0 1111 东东南南西北北 鬼1 无将 胡东胡南胡西胡北
2212 1 1 -1 东东南南西北北 鬼1 有将 胡了
2212 3 1 1111 东东南南西北北 鬼3 有将 胡东胡南胡西胡北
3233 0 0 1111 东东东南南西西西北北北 鬼0 无将 胡东胡南胡西胡北
3233 0 1 -1 东东东南南西西西北北北 鬼0 有将 胡了
3233 2 1 1111 东东东南南西西西北北北 鬼2 有将 胡东胡南胡西胡北
3233 1 0 -1 东东东南南西西西北北北 鬼1 无将 胡了
3233 3 0 1111 东东东南南西西西北北北 鬼3 无将 胡东胡南胡西胡北
3233 3 1 -1 东东东南南西西西北北北 鬼3 有将 胡了
2214 0 0 -1 东东南南西北北北北 鬼0 无将 胡了
2214 2 0 1110 东东南南西北北北北 鬼2 无将 胡东胡南胡西
2214 2 1 -1 东东南南西北北北北 鬼2 有将 胡了
2214 4 1 1110 东东南南西北北北北 鬼4 有将 胡东胡南胡西
2214 1 1 1110 东东南南西北北北北 鬼1 有将 胡东胡南胡西
2214 3 0 -1 东东南南西北北北北 鬼3 无将 胡了
3240 2 0 1101 东东东南南西西西西 鬼2 无将 胡东胡南胡北
3240 2 1 -1 东东东南南西西西西 鬼2 有将 胡了
3240 4 1 1101 东东东南南西西西西 鬼4 有将 胡东胡南胡北
3240 1 1 1101 东东东南南西西西西 鬼1 有将 胡东胡南胡北
3240 3 0 -1 东东东南南西西西西 鬼3 无将 胡了
3232 0 1 1111 东东东南南西西西北北 鬼0 有将 胡东胡南胡西胡北
3232 2 0 -1 东东东南南西西西北北 鬼2 无将 胡了
3232 4 0 1111 东东东南南西西西北北 鬼4 无将 胡东胡南胡西胡北
3232 4 1 -1 东东东南南西西西北北 鬼4 有将 胡了
3232 1 0 1111 东东东南南西西西北北 鬼1 无将 胡东胡南胡西胡北
3232 1 1 -1 东东东南南西西西北北 鬼1 有将 胡了
3232 3 1 1111 东东东南南西西西北北 鬼3 有将 胡东胡南胡西胡北
2220 0 0 -1 东东南南西西 鬼0 无将 胡了
2220 2 0 1111 东东南南西西 鬼2 无将 胡东胡南胡西胡北
2220 2 1 -1 东东南南西西 鬼2 有将 胡了
2220 4 1 1111 东东南南西西 鬼4 有将 胡东胡南胡西胡北
2220 1 1 1111 东东南南西西 鬼1 有将 胡东胡南胡西胡北
2220 3 0 -1 东东南南西西 鬼3 无将 胡了
1200 2 0 1111 东南南 鬼2 无将 胡东胡南胡西胡北
1200 2 1 -1 东南南 鬼2 有将 胡了
1200 4 1 1111 东南南 鬼4 有将 胡东胡南胡西胡北
1200 1 1 1111 东南南 鬼1 有将 胡东胡南胡西胡北
1200 3 0 -1 东南南 鬼3 无将 胡了
3244 0 1 1100 东东东南南西西西西北北北北 鬼0 有将 胡东胡南
3244 1 0 1100 东东东南南西西西西北北北北 鬼1 无将 胡东胡南
3244 1 1 -1 东东东南南西西西西北北北北 鬼1 有将 胡了
3243 0 0 -1 东东东南南西西西西北北北 鬼0 无将 胡了
3243 2 0 1101 东东东南南西西西西北北北 鬼2 无将 胡东胡南胡北
3243 2 1 -1 东东东南南西西西西北北北 鬼2 有将 胡了
3243 1 1 1101 东东东南南西西西西北北北 鬼1 有将 胡东胡南胡北
2221 0 1 1111 东东南南西西北 鬼0 有将 胡东胡南胡西胡北
3242 0 0 1101 东东东南南西西西西北北 鬼0 无将 胡东胡南胡北
3242 0 1 -1 东东东南南西西西西北北 鬼0 有将 胡了
3242 2 1 1101 东东东南南西西西西北北 鬼2 有将 胡东胡南胡北
3242 1 0 -1 东东东南南西西西西北北 鬼1 无将 胡了
3242 3 0 1101 东东东南南西西西西北北 鬼3 无将 胡东胡南胡北
2221 2 0 -1 东东南南西西北 鬼2 无将 胡了
3242 3 1 -1 东东东南南西西西西北北 鬼3 有将 胡了
2221 4 0 1111 东东南南西西北 鬼4 无将 胡东胡南胡西胡北
2221 4 1 -1 东东南南西西北 鬼4 有将 胡了
2221 1 0 1111 东东南南西西北 鬼1 无将 胡东胡南胡西胡北
3241 0 1 1101 东东东南南西西西西北 鬼0 有将 胡东胡南胡北
2221 1 1 -1 东东南南西西北 鬼1 有将 胡了
1201 0 1 110 东南南北 鬼0 有将 胡南胡西
1201 2 0 -1 东南南北 鬼2 无将 胡了
3241 2 0 -1 东东东南南西西西西北 鬼2 无将 胡了
1201 4 0 1111 东南南北 鬼4 无将 胡东胡南胡西胡北
3241 4 0 1101 东东东南南西西西西北 鬼4 无将 胡东胡南胡北
2221 3 1 1111 东东南南西西北 鬼3 有将 胡东胡南胡西胡北
3241 4 1 -1 东东东南南西西西西北 鬼4 有将 胡了
1201 4 1 -1 东南南北 鬼4 有将 胡了
3241 1 0 1101 东东东南南西西西西北 鬼1 无将 胡东胡南胡北
3241 1 1 -1 东东东南南西西西西北 鬼1 有将 胡了
1201 1 0 1111 东南南北 鬼1 无将 胡东胡南胡西胡北
3241 3 1 1101 东东东南南西西西西北 鬼3 有将 胡东胡南胡北
1201 1 1 -1 东南南北 鬼1 有将 胡了
1202 0 0 1010 东南南北北 鬼0 无将 胡东胡西
1202 2 1 1111 东南南北北 鬼2 有将 胡东胡南胡西胡北
1201 3 1 1111 东南南北 鬼3 有将 胡东胡南胡西胡北
1202 4 0 -1 东南南北北 鬼4 无将 胡了
1202 1 0 -1 东南南北北 鬼1 无将 胡了
1202 3 0 1111 东南南北北 鬼3 无将 胡东胡南胡西胡北
1202 3 1 -1 东南南北北 鬼3 有将 胡了
2222 0 0 1111 东东南南西西北北 鬼0 无将 胡东胡南胡西胡北
2222 0 1 -1 东东南南西西北北 鬼0 有将 胡了
1203 2 0 1111 东南南北北北 鬼2 无将 胡东胡南胡西胡北
2222 2 1 1111 东东南南西西北北 鬼2 有将 胡东胡南胡西胡北
1203 2 1 -1 东南南北北北 鬼2 有将 胡了
1203 4 1 1111 东南南北北北 鬼4 有将 胡东胡南胡西胡北
2222 4 0 -1 东东南南西西北北 鬼4 无将 胡了
2222 1 0 -1 东东南南西西北北 鬼1 无将 胡了
1203 1 1 1111 东南南北北北 鬼1 有将 胡东胡南胡西胡北
1203 3 0 -1 东南南北北北 鬼3 无将 胡了
2222 3 0 1111 东东南南西西北北 鬼3 无将 胡东胡南胡西胡北
2222 3 1 -1 东东南南西西北北 鬼3 有将 胡了
1204 0 1 1110 东南南北北北北 鬼0 有将 胡东胡南胡西
1204 2 0 -1 东南南北北北北 鬼2 无将 胡了
1204 4 0 1110 东南南北北北北 鬼4 无将 胡东胡南胡西
1204 4 1 -1 东南南北北北北 鬼4 有将 胡了
1204 1 0 1110 东南南北北北北 鬼1 无将 胡东胡南胡西
1204 1 1 -1 东南南北北北北 鬼1 有将 胡了
1204 3 1 1110 东南南北北北北 鬼3 有将 胡东胡南胡西
1210 0 1 101 东南南西 鬼0 有将 胡南胡北
1210 2 0 -1 东南南西 鬼2 无将 胡了
1210 4 0 1111 东南南西 鬼4 无将 胡东胡南胡西胡北
1210 4 1 -1 东南南西 鬼4 有将 胡了
1210 1 0 1111 东南南西 鬼1 无将 胡东胡南胡西胡北
1210 1 1 -1 东南南西 鬼1 有将 胡了
1210 3 1 1111 东南南西 鬼3 有将 胡东胡南胡西胡北
2224 0 1 1110 东东南南西西北北北北 鬼0 有将 胡东胡南胡西
2224 2 0 -1 东东南南西西北北北北 鬼2 无将 胡了
2224 4 0 1110 东东南南西西北北北北 鬼4 无将 胡东胡南胡西
2224 4 1 -1 东东南南西西北北北北 鬼4 有将 胡了
2224 1 0 1110 东东南南西西北北北北 鬼1 无将 胡东胡南胡西
2224 1 1 -1 东东南南西西北北北北 鬼1 有将 胡了
2230 0 1 1111 东东南南西西西 鬼0 有将 胡东胡南胡西胡北
2230 2 0 -1 东东南南西西西 鬼2 无将 胡了
2224 3 1 1110 东东南南西西北北北北 鬼3 有将 胡东胡南胡西
2230 4 0 1111 东东南南西西西 鬼4 无将 胡东胡南胡西胡北
2230 4 1 -1 东东南南西西西 鬼4 有将 胡了
2230 1 0 1111 东东南南西西西 鬼1 无将 胡东胡南胡西胡北
2230 1 1 -1 东东南南西西西 鬼1 有将 胡了
2230 3 1 1111 东东南南西西西 鬼3 有将 胡东胡南胡西胡北
1211 0 0 1111 东南南西北 鬼0 无将 胡东胡南胡西胡北
1211 0 1 -1 东南南西北 鬼0 有将 胡了
1211 2 1 1111 东南南西北 鬼2 有将 胡东胡南胡西胡北
1211 4 0 -1 东南南西北 鬼4 无将 胡了
1211 1 0 -1 东南南西北 鬼1 无将 胡了
1211 3 0 1111 东南南西北 鬼3 无将 胡东胡南胡西胡北
1211 3 1 -1 东南南西北 鬼3 有将 胡了
1212 0 0 -1 东南南西北北 鬼0 无将 胡了
1212 2 0 1111 东南南西北北 鬼2 无将 胡东胡南胡西胡北
1212 2 1 -1 东南南西北北 鬼2 有将 胡了
1212 4 1 1111 东南南西北北 鬼4 有将 胡东胡南胡西胡北
1212 1 1 1111 东南南西北北 鬼1 有将 胡东胡南胡西胡北
1212 3 0 -1 东南南西北北 鬼3 无将 胡了
2223 0 0 -1 东东南南西西北北北 鬼0 无将 胡了
2234 0 0 1110 东东南南西西西北北北北 鬼0 无将 胡东胡南胡西
2223 2 0 1111 东东南南西西北北北 鬼2 无将 胡东胡南胡西胡北
2234 0 1 -1 东东南南西西西北北北北 鬼0 有将 胡了
2234 2 1 1110 东东南南西西西北北北北 鬼2 有将 胡东胡南胡西
2234 1 0 -1 东东南南西西西北北北北 鬼1 无将 胡了
2223 2 1 -1 东东南南西西北北北 鬼2 有将 胡了
2234 3 0 1110 东东南南西西西北北北北 鬼3 无将 胡东胡南胡西
2234 3 1 -1 东东南南西西西北北北北 鬼3 有将 胡了
2223 4 1 1111 东东南南西西北北北 鬼4 有将 胡东胡南胡西胡北
1214 0 0 1110 东南南西北北北北 鬼0 无将 胡东胡南胡西
2223 1 1 1111 东东南南西西北北北 鬼1 有将 胡东胡南胡西胡北
1214 0 1 -1 东南南西北北北北 鬼0 有将 胡了
2223 3 0 -1 东东南南西西北北北 鬼3 无将 胡了
1214 2 1 1110 东南南西北北北北 鬼2 有将 胡东胡南胡西
1214 4 0 -1 东南南西北北北北 鬼4 无将 胡了
1214 1 0 -1 东南南西北北北北 鬼1 无将 胡了
1214 3 0 1110 东南南西北北北北 鬼3 无将 胡东胡南胡西
1214 3 1 -1 东南南西北北北北 鬼3 有将 胡了
2231 0 0 1111 东东南南西西西北 鬼0 无将 胡东胡南胡西胡北
2231 0 1 -1 东东南南西西西北 鬼0 有将 胡了
2231 2 1 1111 东东南南西西西北 鬼2 有将 胡东胡南胡西胡北
2231 4 0 -1 东东南南西西西北 鬼4 无将 胡了
2231 1 0 -1 东东南南西西西北 鬼1 无将 胡了
2231 3 0 1111 东东南南西西西北 鬼3 无将 胡东胡南胡西胡北
2231 3 1 -1 东东南南西西西北 鬼3 有将 胡了
2240 0 0 1 东东南南西西西西 鬼0 无将 胡北
2240 0 1 -1 东东南南西西西西 鬼0 有将 胡了
2240 2 1 1101 东东南南西西西西 鬼2 有将 胡东胡南胡北
2240 4 0 -1 东东南南西西西西 鬼4 无将 胡了
2240 1 0 -1 东东南南西西西西 鬼1 无将 胡了
2240 3 0 1101 东东南南西西西西 鬼3 无将 胡东胡南胡北
2240 3 1 -1 东东南南西西西西 鬼3 有将 胡了
1213 0 1 1111 东南南西北北北 鬼0 有将 胡东胡南胡西胡北
1213 2 0 -1 东南南西北北北 鬼2 无将 胡了
1213 4 0 1111 东南南西北北北 鬼4 无将 胡东胡南胡西胡北
1213 4 1 -1 东南南西北北北 鬼4 有将 胡了
1213 1 0 1111 东南南西北北北 鬼1 无将 胡东胡南胡西胡北
1213 1 1 -1 东南南西北北北 鬼1 有将 胡了
1213 3 1 1111 东南南西北北北 鬼3 有将 胡东胡南胡西胡北
1220 0 0 1001 东南南西西 鬼0 无将 胡东胡北
1220 2 1 1111 东南南西西 鬼2 有将 胡东胡南胡西胡北
1220 4 0 -1 东南南西西 鬼4 无将 胡了
1220 1 0 -1 东南南西西 鬼1 无将 胡了
1220 3 0 1111 东南南西西 鬼3 无将 胡东胡南胡西胡北
1220 3 1 -1 东南南西西 鬼3 有将 胡了
2232 0 0 -1 东东南南西西西北北 鬼0 无将 胡了
2232 2 0 1111 东东南南西西西北北 鬼2 无将 胡东胡南胡西胡北
2232 2 1 -1 东东南南西西西北北 鬼2 有将 胡了
2232 4 1 1111 东东南南西西西北北 鬼4 有将 胡东胡南胡西胡北
2232 1 1 1111 东东南南西西西北北 鬼1 有将 胡东胡南胡西胡北
2232 3 0 -1 东东南南西西西北北 鬼3 无将 胡了
2244 0 0 -1 东东南南西西西西北北北北 鬼0 无将 胡了
2244 2 0 1100 东东南南西西西西北北北北 鬼2 无将 胡东胡南
2244 2 1 -1 东东南南西西西西北北北北 鬼2 有将 胡了
2244 1 1 1100 东东南南西西西西北北北北 鬼1 有将 胡东胡南
1221 0 0 -1 东南南西西北 鬼0 无将 胡了
1221 2 0 1111 东南南西西北 鬼2 无将 胡东胡南胡西胡北
1221 2 1 -1 东南南西西北 鬼2 有将 胡了
1221 4 1 1111 东南南西西北 鬼4 有将 胡东胡南胡西胡北
1221 1 1 1111 东南南西西北 鬼1 有将 胡东胡南胡西胡北
1221 3 0 -1 东南南西西北 鬼3 无将 胡了
200 0 0 100 南南 鬼0 无将 胡南
200 0 1 -1 南南 鬼0 有将 胡了
200 2 1 1111 南南 鬼2 有将 胡东胡南胡西胡北
200 4 0 -1 南南 鬼4 无将 胡了
200 1 0 -1 南南 鬼1 无将 胡了
200 3 0 1111 南南 鬼3 无将 胡东胡南胡西胡北
200 3 1 -1 南南 鬼3 有将 胡了
2241 0 0 -1 东东南南西西西西北 鬼0 无将 胡了
2241 2 0 1101 东东南南西西西西北 鬼2 无将 胡东胡南胡北
2241 2 1 -1 东东南南西西西西北 鬼2 有将 胡了
2241 4 1 1101 东东南南西西西西北 鬼4 有将 胡东胡南胡北
2241 1 1 1101 东东南南西西西西北 鬼1 有将 胡东胡南胡北
2241 3 0 -1 东东南南西西西西北 鬼3 无将 胡了
2233 0 1 1111 东东南南西西西北北北 鬼0 有将 胡东胡南胡西胡北
2233 2 0 -1 东东南南西西西北北北 鬼2 无将 胡了
2233 4 0 1111 东东南南西西西北北北 鬼4 无将 胡东胡南胡西胡北
2233 4 1 -1 东东南南西西西北北北 鬼4 有将 胡了
2233 1 0 1111 东东南南西西西北北北 鬼1 无将 胡东胡南胡西胡北
2233 1 1 -1 东东南南西西西北北北 鬼1 有将 胡了
2233 3 1 1111 东东南南西西西北北北 鬼3 有将 胡东胡南胡西胡北
201 2 0 1111 南南北 鬼2 无将 胡东胡南胡西胡北
201 2 1 -1 南南北 鬼2 有将 胡了
201 4 1 1111 南南北 鬼4 有将 胡东胡南胡西胡北
201 1 1 1111 南南北 鬼1 有将 胡东胡南胡西胡北
201 3 0 -1 南南北 鬼3 无将 胡了
202 0 1 101 南南北北 鬼0 有将 胡南胡北
202 2 0 -1 南南北北 鬼2 无将 胡了
202 4 0 1111 南南北北 鬼4 无将 胡东胡南胡西胡北
202 4 1 -1 南南北北 鬼4 有将 胡了
202 1 0 1111 南南北北 鬼1 无将 胡东胡南胡西胡北
202 1 1 -1 南南北北 鬼1 有将 胡了
202 3 1 1111 南南北北 鬼3 有将 胡东胡南胡西胡北
203 0 0 100 南南北北北 鬼0 无将 胡南
203 0 1 -1 南南北北北 鬼0 有将 胡了
203 2 1 1111 南南北北北 鬼2 有将 胡东胡南胡西胡北
203 4 0 -1 南南北北北 鬼4 无将 胡了
203 1 0 -1 南南北北北 鬼1 无将 胡了
203 3 0 1111 南南北北北 鬼3 无将 胡东胡南胡西胡北
203 3 1 -1 南南北北北 鬼3 有将 胡了
1222 0 1 1111 东南南西西北北 鬼0 有将 胡东胡南胡西胡北
